index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
1506.0,Al76.6Mn17.4Si6,CRA,Al,Mn,Si,0,0,0,0,0,3,76.6,17.4,6.0,0.0,0.0,0.0,0.0,0.0
1510.0,Al77Ce10Co13,CRA,Al,Ce,Co,0,0,0,0,0,3,77.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0
1521.0,Al78Ni12Zr10,RMG,Al,Ni,Zr,0,0,0,0,0,3,78.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0
1531.0,Al80Ce10Fe10,RMG,Al,Ce,Fe,0,0,0,0,0,3,80.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
1539.0,Al80Ce15Fe5,CRA,Al,Ce,Fe,0,0,0,0,0,3,80.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0
1540.0,Al80Ce15Nb5,CRA,Al,Ce,Nb,0,0,0,0,0,3,80.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0
1560.0,Al80Mn8Ni12,CRA,Al,Mn,Ni,0,0,0,0,0,3,80.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0
1565.0,Al80Nd2Ni18,RMG,Al,Nd,Ni,0,0,0,0,0,3,80.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0
1569.0,Al80Ni10Sm10,RMG,Al,Ni,Sm,0,0,0,0,0,3,80.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
1588.0,Al82Nd2Ni16,RMG,Al,Nd,Ni,0,0,0,0,0,3,82.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0
1601.0,Al83Ce5Co12,RMG,Al,Ce,Co,0,0,0,0,0,3,83.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0
1617.0,Al84Co12Fe4,CRA,Al,Co,Fe,0,0,0,0,0,3,84.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0
1648.0,Al85Ca10Ni5,RMG,Al,Ca,Ni,0,0,0,0,0,3,85.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0
1650.0,Al85Ca5Ni10,CRA,Al,Ca,Ni,0,0,0,0,0,3,85.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0
1656.0,Al85Ce10Nb5,RMG,Al,Ce,Nb,0,0,0,0,0,3,85.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0
1676.0,Al85Fe8Si7,CRA,Al,Fe,Si,0,0,0,0,0,3,85.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0
1742.0,Al86Nd8Ni6,RMG,Al,Nd,Ni,0,0,0,0,0,3,86.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0
1774.0,Al87Fe4Ni9,CRA,Al,Fe,Ni,0,0,0,0,0,3,87.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
1781.0,Al87Nd7Ni6,RMG,Al,Nd,Ni,0,0,0,0,0,3,87.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
1782.0,Al87Ni10Y3,RMG,Al,Ni,Y,0,0,0,0,0,3,87.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0
1788.0,Al88.5Fe3Ni8.5,RMG,Al,Fe,Ni,0,0,0,0,0,3,88.5,3.0,8.5,0.0,0.0,0.0,0.0,0.0
1792.0,Al88Ce10Fe2,RMG,Al,Ce,Fe,0,0,0,0,0,3,88.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
1813.0,Al88Co5Ni7,RMG,Al,Co,Ni,0,0,0,0,0,3,88.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
1815.0,Al88Co6Mn6,CRA,Al,Co,Mn,0,0,0,0,0,3,88.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
1820.0,Al88Co8Ni4,CRA,Al,Co,Ni,0,0,0,0,0,3,88.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
1852.0,Al89Ce1Fe10,CRA,Al,Ce,Fe,0,0,0,0,0,3,89.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
1854.0,Al89Ce6V5,CRA,Al,Ce,V,0,0,0,0,0,3,89.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
1858.0,Al89Co3Ni8,CRA,Al,Co,Ni,0,0,0,0,0,3,89.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
1860.0,Al89Co5Ni6,CRA,Al,Co,Ni,0,0,0,0,0,3,89.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
1885.0,Al8B26Ni66,RMG,Al,B,Ni,0,0,0,0,0,3,8.0,26.0,66.0,0.0,0.0,0.0,0.0,0.0
1904.0,Al8Si7Zr85,RMG,Al,Si,Zr,0,0,0,0,0,3,8.0,7.0,85.0,0.0,0.0,0.0,0.0,0.0
1915.0,Al90Ce5Ni5,CRA,Al,Ce,Ni,0,0,0,0,0,3,90.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
1922.0,Al90Co4Ni6,CRA,Al,Co,Ni,0,0,0,0,0,3,90.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
1939.0,Al90Gd5Ni5,RMG,Al,Gd,Ni,0,0,0,0,0,3,90.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
1946.0,Al90Nd1Ni9,CRA,Al,Nd,Ni,0,0,0,0,0,3,90.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
1971.0,Al92Co4Fe4,CRA,Al,Co,Fe,0,0,0,0,0,3,92.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
1981.0,Al92Mn2Ni6,CRA,Al,Mn,Ni,0,0,0,0,0,3,92.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
2015.0,Al9Ga2Mg89,CRA,Al,Ga,Mg,0,0,0,0,0,3,9.0,2.0,89.0,0.0,0.0,0.0,0.0,0.0
2028.0,Au20.9Pd62.6Si16.5,CRA,Au,Pd,Si,0,0,0,0,0,3,20.9,62.6,16.5,0.0,0.0,0.0,0.0,0.0
2063.0,Au77Ge14Si9,RMG,Au,Ge,Si,0,0,0,0,0,3,77.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0
2064.0,Au7Pd73Si20,RMG,Au,Pd,Si,0,0,0,0,0,3,7.0,73.0,20.0,0.0,0.0,0.0,0.0,0.0
2086.0,B10Co77.5Si12.5,RMG,B,Co,Si,0,0,0,0,0,3,10.0,77.5,12.5,0.0,0.0,0.0,0.0,0.0
2092.0,B10Cr10Fe80,CRA,B,Cr,Fe,0,0,0,0,0,3,10.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0
2120.0,B10Fe75Mo15,RMG,B,Fe,Mo,0,0,0,0,0,3,10.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0
2133.0,B10Fe80Mo10,RMG,B,Fe,Mo,0,0,0,0,0,3,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0
2135.0,B10Fe80P10,RMG,B,Fe,P,0,0,0,0,0,3,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0
2136.0,B10Fe80Si10,RMG,B,Fe,Si,0,0,0,0,0,3,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0
2160.0,B10Mo70Si20,RMG,B,Mo,Si,0,0,0,0,0,3,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0
2167.0,B10Ni72Si18,CRA,B,Ni,Si,0,0,0,0,0,3,10.0,72.0,18.0,0.0,0.0,0.0,0.0,0.0
2192.0,B12.5Co75Si12.5,RMG,B,Co,Si,0,0,0,0,0,3,12.5,75.0,12.5,0.0,0.0,0.0,0.0,0.0
2217.0,B12Co34Mn54,RMG,B,Co,Mn,0,0,0,0,0,3,12.0,34.0,54.0,0.0,0.0,0.0,0.0,0.0
2218.0,B12Co39Mn49,RMG,B,Co,Mn,0,0,0,0,0,3,12.0,39.0,49.0,0.0,0.0,0.0,0.0,0.0
2225.0,B12Co57Mn31,RMG,B,Co,Mn,0,0,0,0,0,3,12.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0
2236.0,B12Co79Mn9,RMG,B,Co,Mn,0,0,0,0,0,3,12.0,79.0,9.0,0.0,0.0,0.0,0.0,0.0
2239.0,B12Cr14Fe74,RMG,B,Cr,Fe,0,0,0,0,0,3,12.0,14.0,74.0,0.0,0.0,0.0,0.0,0.0
2278.0,B12Fe80Si8,RMG,B,Fe,Si,0,0,0,0,0,3,12.0,80.0,8.0,0.0,0.0,0.0,0.0,0.0
2284.0,B12Fe81W7,RMG,B,Fe,W,0,0,0,0,0,3,12.0,81.0,7.0,0.0,0.0,0.0,0.0,0.0
2296.0,B12Fe84Si4,RMG,B,Fe,Si,0,0,0,0,0,3,12.0,84.0,4.0,0.0,0.0,0.0,0.0,0.0
2318.0,B13Fe72Zr15,RMG,B,Fe,Zr,0,0,0,0,0,3,13.0,72.0,15.0,0.0,0.0,0.0,0.0,0.0
2330.0,B13Ni72Si15,RMG,B,Ni,Si,0,0,0,0,0,3,13.0,72.0,15.0,0.0,0.0,0.0,0.0,0.0
2331.0,B14.25Co80.75V5,RMG,B,Co,V,0,0,0,0,0,3,14.25,80.75,5.0,0.0,0.0,0.0,0.0,0.0
2340.0,B14C3Fe83,RMG,B,C,Fe,0,0,0,0,0,3,14.0,3.0,83.0,0.0,0.0,0.0,0.0,0.0
2369.0,B14Fe71V15,RMG,B,Fe,V,0,0,0,0,0,3,14.0,71.0,15.0,0.0,0.0,0.0,0.0,0.0
2379.0,B14Fe79Si7,RMG,B,Fe,Si,0,0,0,0,0,3,14.0,79.0,7.0,0.0,0.0,0.0,0.0,0.0
2407.0,B15Co75Si10,RMG,B,Co,Si,0,0,0,0,0,3,15.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0
2416.0,B15Cr25Fe60,RMG,B,Cr,Fe,0,0,0,0,0,3,15.0,25.0,60.0,0.0,0.0,0.0,0.0,0.0
2439.0,B15Fe80Zr5,RMG,B,Fe,Zr,0,0,0,0,0,3,15.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0
2475.0,B16Co42Mn42,RMG,B,Co,Mn,0,0,0,0,0,3,16.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0
2521.0,B16Fe74Mn10,RMG,B,Fe,Mn,0,0,0,0,0,3,16.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0
2536.0,B16Fe80Ho4,RMG,B,Fe,Ho,0,0,0,0,0,3,16.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0
2539.0,B16Fe81La3,RMG,B,Fe,La,0,0,0,0,0,3,16.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0
2541.0,B16Fe81Ni3,RMG,B,Fe,Ni,0,0,0,0,0,3,16.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0
2548.0,B16Fe83Si1,RMG,B,Fe,Si,0,0,0,0,0,3,16.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0
2571.0,B17.5Ni75Si7.5,RMG,B,Ni,Si,0,0,0,0,0,3,17.5,75.0,7.5,0.0,0.0,0.0,0.0,0.0
2590.0,B17Co62Fe21,RMG,B,Co,Fe,0,0,0,0,0,3,17.0,62.0,21.0,0.0,0.0,0.0,0.0,0.0
2593.0,B17Co7.5Fe75.5,RMG,B,Co,Fe,0,0,0,0,0,3,17.0,7.5,75.5,0.0,0.0,0.0,0.0,0.0
2597.0,B17Cu1.5Fe81.5,RMG,B,Cu,Fe,0,0,0,0,0,3,17.0,1.5,81.5,0.0,0.0,0.0,0.0,0.0
2608.0,B17Fe50Ni33,RMG,B,Fe,Ni,0,0,0,0,0,3,17.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0
2613.0,B17Fe70Si13,RMG,B,Fe,Si,0,0,0,0,0,3,17.0,70.0,13.0,0.0,0.0,0.0,0.0,0.0
2692.0,B18Fe41Ni41,RMG,B,Fe,Ni,0,0,0,0,0,3,18.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0
2717.0,B19Fe76Ni5,RMG,B,Fe,Ni,0,0,0,0,0,3,19.0,76.0,5.0,0.0,0.0,0.0,0.0,0.0
2739.0,B2.5Cu50Zr47.5,RMG,B,Cu,Zr,0,0,0,0,0,3,2.5,50.0,47.5,0.0,0.0,0.0,0.0,0.0
2763.0,B20Co30Fe50,RMG,B,Co,Fe,0,0,0,0,0,3,20.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0
2772.0,B20Co44Mn36,RMG,B,Co,Mn,0,0,0,0,0,3,20.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0
2841.0,B20Fe65Si15,RMG,B,Fe,Si,0,0,0,0,0,3,20.0,65.0,15.0,0.0,0.0,0.0,0.0,0.0
2845.0,B20Fe70Mn10,RMG,B,Fe,Mn,0,0,0,0,0,3,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0
2866.0,B20Fe76Mn4,RMG,B,Fe,Mn,0,0,0,0,0,3,20.0,76.0,4.0,0.0,0.0,0.0,0.0,0.0
2874.0,B20Fe78Mn2,RMG,B,Fe,Mn,0,0,0,0,0,3,20.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0
2881.0,B20Mo60Si20,CRA,B,Mo,Si,0,0,0,0,0,3,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0
2885.0,B20Mo72.5Si7.5,RMG,B,Mo,Si,0,0,0,0,0,3,20.0,72.5,7.5,0.0,0.0,0.0,0.0,0.0
2887.0,B20Mo77.5Si2.5,CRA,B,Mo,Si,0,0,0,0,0,3,20.0,77.5,2.5,0.0,0.0,0.0,0.0,0.0
2911.0,B22C18Ni60,RMG,B,C,Ni,0,0,0,0,0,3,22.0,18.0,60.0,0.0,0.0,0.0,0.0,0.0
2912.0,B22C2Ni76,CRA,B,C,Ni,0,0,0,0,0,3,22.0,2.0,76.0,0.0,0.0,0.0,0.0,0.0
2944.0,B24Co27Mn49,RMG,B,Co,Mn,0,0,0,0,0,3,24.0,27.0,49.0,0.0,0.0,0.0,0.0,0.0
3051.0,B2Co84Nb14,RMG,B,Co,Nb,0,0,0,0,0,3,2.0,84.0,14.0,0.0,0.0,0.0,0.0,0.0
3090.0,B32C4Co64,RMG,B,C,Co,0,0,0,0,0,3,32.0,4.0,64.0,0.0,0.0,0.0,0.0,0.0
3154.0,B4Cu10Fe86,CRA,B,Cu,Fe,0,0,0,0,0,3,4.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0
3161.0,B4Fe78Mo18,CRA,B,Fe,Mo,0,0,0,0,0,3,4.0,78.0,18.0,0.0,0.0,0.0,0.0,0.0
3182.0,B4Fe95Mn1,CRA,B,Fe,Mn,0,0,0,0,0,3,4.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0
3192.0,B55C8Ni37,RMG,B,C,Ni,0,0,0,0,0,3,55.0,8.0,37.0,0.0,0.0,0.0,0.0,0.0
3224.0,B5Mo75Si20,CRA,B,Mo,Si,0,0,0,0,0,3,5.0,75.0,20.0,0.0,0.0,0.0,0.0,0.0
3233.0,B6Cr12Fe82,CRA,B,Cr,Fe,0,0,0,0,0,3,6.0,12.0,82.0,0.0,0.0,0.0,0.0,0.0
3257.0,B6Fe79Nb15,CRA,B,Fe,Nb,0,0,0,0,0,3,6.0,79.0,15.0,0.0,0.0,0.0,0.0,0.0
3262.0,B6Fe81P13,RMG,B,Fe,P,0,0,0,0,0,3,6.0,81.0,13.0,0.0,0.0,0.0,0.0,0.0
3278.0,B6Fe89Mn5,CRA,B,Fe,Mn,0,0,0,0,0,3,6.0,89.0,5.0,0.0,0.0,0.0,0.0,0.0
3297.0,B7.5Fe75Si17.5,RMG,B,Fe,Si,0,0,0,0,0,3,7.5,75.0,17.5,0.0,0.0,0.0,0.0,0.0
3333.0,B8Cr26Fe66,CRA,B,Cr,Fe,0,0,0,0,0,3,8.0,26.0,66.0,0.0,0.0,0.0,0.0,0.0
3342.0,B8Fe22Zr70,RMG,B,Fe,Zr,0,0,0,0,0,3,8.0,22.0,70.0,0.0,0.0,0.0,0.0,0.0
3387.0,B9Fe6Mn85,RMG,B,Fe,Mn,0,0,0,0,0,3,9.0,6.0,85.0,0.0,0.0,0.0,0.0,0.0
3392.0,B9Fe78P13,RMG,B,Fe,P,0,0,0,0,0,3,9.0,78.0,13.0,0.0,0.0,0.0,0.0,0.0
3412.0,Ba4.5Cu27.5La68,RMG,Ba,Cu,La,0,0,0,0,0,3,4.5,27.5,68.0,0.0,0.0,0.0,0.0,0.0
3475.0,C10Fe78W12,CRA,C,Fe,W,0,0,0,0,0,3,10.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0
3489.0,C12.5Co65Si22.5,RMG,C,Co,Si,0,0,0,0,0,3,12.5,65.0,22.5,0.0,0.0,0.0,0.0,0.0
3497.0,C12.5Co85W2.5,CRA,C,Co,W,0,0,0,0,0,3,12.5,85.0,2.5,0.0,0.0,0.0,0.0,0.0
3546.0,C15Fe65Si20,RMG,C,Fe,Si,0,0,0,0,0,3,15.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0
3550.0,C15Fe77.5P7.5,RMG,C,Fe,P,0,0,0,0,0,3,15.0,77.5,7.5,0.0,0.0,0.0,0.0,0.0
3552.0,C15Ni67.5Si17.5,RMG,C,Ni,Si,0,0,0,0,0,3,15.0,67.5,17.5,0.0,0.0,0.0,0.0,0.0
3580.0,C17.5Co67.5Si15,RMG,C,Co,Si,0,0,0,0,0,3,17.5,67.5,15.0,0.0,0.0,0.0,0.0,0.0
3602.0,C18Co62Mo20,RMG,C,Co,Mo,0,0,0,0,0,3,18.0,62.0,20.0,0.0,0.0,0.0,0.0,0.0
3611.0,C18Co74.5W7.5,CRA,C,Co,W,0,0,0,0,0,3,18.0,74.5,7.5,0.0,0.0,0.0,0.0,0.0
3625.0,C18Fe70Mo12,RMG,C,Fe,Mo,0,0,0,0,0,3,18.0,70.0,12.0,0.0,0.0,0.0,0.0,0.0
3670.0,C20Fe76W4,CRA,C,Fe,W,0,0,0,0,0,3,20.0,76.0,4.0,0.0,0.0,0.0,0.0,0.0
3674.0,C22Co36Cr42,RMG,C,Co,Cr,0,0,0,0,0,3,22.0,36.0,42.0,0.0,0.0,0.0,0.0,0.0
3697.0,C4Nb80Si16,RMG,C,Nb,Si,0,0,0,0,0,3,4.0,80.0,16.0,0.0,0.0,0.0,0.0,0.0
3727.0,C7.5Co85W7.5,CRA,C,Co,W,0,0,0,0,0,3,7.5,85.0,7.5,0.0,0.0,0.0,0.0,0.0
3782.0,Ca5Cu37.5La57.5,RMG,Ca,Cu,La,0,0,0,0,0,3,5.0,37.5,57.5,0.0,0.0,0.0,0.0,0.0
3789.0,Ca60Ga30Mg10,RMG,Ca,Ga,Mg,0,0,0,0,0,3,60.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0
3803.0,Ca65Mg10Zn25,BMG,Ca,Mg,Zn,0,0,0,0,0,3,65.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0
3849.0,Ce20Mg40Ni40,CRA,Ce,Mg,Ni,0,0,0,0,0,3,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
3857.0,Ce5Cu10Mg85,RMG,Ce,Cu,Mg,0,0,0,0,0,3,5.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0
3882.0,Co12.5Pd71Si16.5,RMG,Co,Pd,Si,0,0,0,0,0,3,12.5,71.0,16.5,0.0,0.0,0.0,0.0,0.0
3932.0,Co5Ni74P21,RMG,Co,Ni,P,0,0,0,0,0,3,5.0,74.0,21.0,0.0,0.0,0.0,0.0,0.0
3937.0,Co60Cr30Zr10,RMG,Co,Cr,Zr,0,0,0,0,0,3,60.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0
3938.0,Co60Fe30Zr10,RMG,Co,Fe,Zr,0,0,0,0,0,3,60.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0
3971.0,Co74Mo10Zr16,RMG,Co,Mo,Zr,0,0,0,0,0,3,74.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0
3985.0,Co77.2V16Zr6.8,RMG,Co,V,Zr,0,0,0,0,0,3,77.2,16.0,6.8,0.0,0.0,0.0,0.0,0.0
3986.0,Co77.5Cr16Zr6.5,RMG,Co,Cr,Zr,0,0,0,0,0,3,77.5,16.0,6.5,0.0,0.0,0.0,0.0,0.0
4105.0,Cr30Ni51P19,RMG,Cr,Ni,P,0,0,0,0,0,3,30.0,51.0,19.0,0.0,0.0,0.0,0.0,0.0
4113.0,Cr43.5Ni40.5P16,RMG,Cr,Ni,P,0,0,0,0,0,3,43.5,40.5,16.0,0.0,0.0,0.0,0.0,0.0
4174.0,Cu10Ni50Zr40,RMG,Cu,Ni,Zr,0,0,0,0,0,3,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0
4207.0,Cu15Mg60Nd25,CRA,Cu,Mg,Nd,0,0,0,0,0,3,15.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0
4213.0,Cu15Mg80Nd5,RMG,Cu,Mg,Nd,0,0,0,0,0,3,15.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0
4220.0,Cu15Ni35Ti50,CRA,Cu,Ni,Ti,0,0,0,0,0,3,15.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0
4238.0,Cu20Hf50Ni30,RMG,Cu,Hf,Ni,0,0,0,0,0,3,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0
4286.0,Cu25Mg50Nd25,RMG,Cu,Mg,Nd,0,0,0,0,0,3,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0
4293.0,Cu25Ni20Zr55,RMG,Cu,Ni,Zr,0,0,0,0,0,3,25.0,20.0,55.0,0.0,0.0,0.0,0.0,0.0
4295.0,Cu25Ni25Zr50,RMG,Cu,Ni,Zr,0,0,0,0,0,3,25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0
4356.0,Cu31Ti41Zr28,CRA,Cu,Ti,Zr,0,0,0,0,0,3,31.0,41.0,28.0,0.0,0.0,0.0,0.0,0.0
4370.0,Cu35Hf50Ni15,RMG,Cu,Hf,Ni,0,0,0,0,0,3,35.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0
4384.0,Cu37La48Sr15,RMG,Cu,La,Sr,0,0,0,0,0,3,37.0,48.0,15.0,0.0,0.0,0.0,0.0,0.0
4438.0,Cu40Mg50Nd10,RMG,Cu,Mg,Nd,0,0,0,0,0,3,40.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0
4458.0,Cu44Zr44Ag12,BMG,Cu,Zr,Ag,0,0,0,0,0,3,44.0,44.0,12.0,0.0,0.0,0.0,0.0,0.0
4476.0,Cu47Ti35Zr18,RMG,Cu,Ti,Zr,0,0,0,0,0,3,47.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0
4480.0,Cu48.4Nb15Ti36.6,RMG,Cu,Nb,Ti,0,0,0,0,0,3,48.4,15.0,36.6,0.0,0.0,0.0,0.0,0.0
4507.0,Cu50Mg30Nd20,RMG,Cu,Mg,Nd,0,0,0,0,0,3,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0
4521.0,Cu51.3Hf38.7Nb10,RMG,Cu,Hf,Nb,0,0,0,0,0,3,51.3,38.7,10.0,0.0,0.0,0.0,0.0,0.0
4559.0,Cu57Nb15Zr28,RMG,Cu,Nb,Zr,0,0,0,0,0,3,57.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0
4581.0,Cu5Ni31.35Zr63.65,RMG,Cu,Ni,Zr,0,0,0,0,0,3,5.0,31.35,63.65,0.0,0.0,0.0,0.0,0.0
4627.0,Cu8Pd75.8Si16.2,RMG,Cu,Pd,Si,0,0,0,0,0,3,8.0,75.8,16.2,0.0,0.0,0.0,0.0,0.0
4635.0,Fe10Ni29.7Zr60.3,RMG,Fe,Ni,Zr,0,0,0,0,0,3,10.0,29.7,60.3,0.0,0.0,0.0,0.0,0.0
4639.0,Fe12.5Pd71Si16.5,RMG,Fe,Pd,Si,0,0,0,0,0,3,12.5,71.0,16.5,0.0,0.0,0.0,0.0,0.0
4642.0,Fe13Pd67Si20,RMG,Fe,Pd,Si,0,0,0,0,0,3,13.0,67.0,20.0,0.0,0.0,0.0,0.0,0.0
4676.0,Fe36Ni54Zr10,RMG,Fe,Ni,Zr,0,0,0,0,0,3,36.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0
4709.0,Fe80P17.5Si2.5,RMG,Fe,P,Si,0,0,0,0,0,3,80.0,17.5,2.5,0.0,0.0,0.0,0.0,0.0
4746.0,Ge15Nb20Zr65,RMG,Ge,Nb,Zr,0,0,0,0,0,3,15.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0
4759.0,Ge2Pd84Si14,RMG,Ge,Pd,Si,0,0,0,0,0,3,2.0,84.0,14.0,0.0,0.0,0.0,0.0,0.0
4784.0,Hf51Nb34Si15,RMG,Hf,Nb,Si,0,0,0,0,0,3,51.0,34.0,15.0,0.0,0.0,0.0,0.0,0.0
4785.0,Hf51Si15V34,RMG,Hf,Si,V,0,0,0,0,0,3,51.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0
4813.0,Hf64Si15V21,RMG,Hf,Si,V,0,0,0,0,0,3,64.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0
4835.0,Hf75Nb10Si15,RMG,Hf,Nb,Si,0,0,0,0,0,3,75.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0
4842.0,Hf78Si15V7,RMG,Hf,Si,V,0,0,0,0,0,3,78.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0
4848.0,Hf81Si15V4,RMG,Hf,Si,V,0,0,0,0,0,3,81.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0
4900.0,La4Mg76Zn20,RMG,La,Mg,Zn,0,0,0,0,0,3,4.0,76.0,20.0,0.0,0.0,0.0,0.0,0.0
4903.0,La55Al25Cu20,BMG,La,Al,Cu,0,0,0,0,0,3,55.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0
4911.0,La60Al20Co20,BMG,La,Al,Co,0,0,0,0,0,3,60.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
4922.0,Mg10Nd60Ni30,RMG,Mg,Nd,Ni,0,0,0,0,0,3,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0
4956.0,Mg50Ni30La20,BMG,Mg,Ni,La,0,0,0,0,0,3,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0
4957.0,Mg50Ni30Y20,RMG,Mg,Ni,Y,0,0,0,0,0,3,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0
4991.0,Mg65Cu25Er10,BMG,Mg,Cu,Er,0,0,0,0,0,3,65.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0
4995.0,Mg65Cu25Pr10,BMG,Mg,Cu,Pr,0,0,0,0,0,3,65.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0
5001.0,Mg65Nd5Ni30,RMG,Mg,Nd,Ni,0,0,0,0,0,3,65.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0
5005.0,Mg65Ni20Y15,RMG,Mg,Ni,Y,0,0,0,0,0,3,65.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0
5012.0,Mg67.5Pd22.5Ca10,BMG,Mg,Pd,Ca,0,0,0,0,0,3,67.5,22.5,10.0,0.0,0.0,0.0,0.0,0.0
5014.0,Mg67.5Pd25Ca7.5,BMG,Mg,Pd,Ca,0,0,0,0,0,3,67.5,25.0,7.5,0.0,0.0,0.0,0.0,0.0
5061.0,Mg77.5Pd15Yb7.5,BMG,Mg,Pd,Yb,0,0,0,0,0,3,77.5,15.0,7.5,0.0,0.0,0.0,0.0,0.0
